date,title,text,from,link
2025.05.25,코로나 때 방구석콘서트 만든 ‘그 회사’...이젠 220개국 K엔터 사랑방 됐다,"코로나19 팬데믹 시절 온라인 기반 스트리밍 콘서트, 일명 ‘방구석 콘서트’가 큰 인기였다. 당시 외출이 어려워진 전세계 K팝 팬은 집에서 실시간으로 실감나는 영상과 음향을 만끽할 수 있었다. 온라인으로 아티스트와 ...",매경이코노미,https://v.daum.net/v/20250525140601399
2025.05.25,"삼성 엣지 출시·7월 언팩에…통신사, 갤럭시 S25 지원금 상향",▲ 갤럭시 S25 삼성전자가 최근 갤럭시 S25 시리즈 신모델 '갤럭시 S25 엣지'를 출시하면서 통신사들이 연초 출시한 S25 시리즈의 공시지원금을 상향했습니다. 7월 초 갤럭시 언팩이 예정됐다는 점도 지원금 상향 ...,SBS,https://v.daum.net/v/20250525133001452
2025.05.25,'올여름도 무더위' 예고에 에어컨 수요 급증,"올여름도 무더위가 기승을 부릴 것으로 예고되면서 에어컨 수요가 급증하고 있다. 25일 삼성전자에 따르면 지난 19일부터 23일까지 자사 일반 에어컨 스탠드형·벽걸이형·무풍에어컨 스탠드형·벽걸이형·창문형(가정용), 시 ...",노컷뉴스,https://v.daum.net/v/20250525131203120
2025.05.25,갤엣지 출시·7월 언팩 앞두고 재고 소진…갤럭시 S25 지원금 상향,[갤럭시 S25 (사진=연합뉴스)] 삼성전자가 최근 갤럭시 S25 시리즈 신모델 '갤럭시 S25 엣지'를 출시하면서 통신사들이 연초 출시한 S25 시리즈의 공시지원금을 상향했습니다. 7월 초 갤럭시 언팩이 예정됐다는 ...,SBS Biz,https://v.daum.net/v/20250525131200117
2025.05.25,"역대급 폭염 예고에 판매량 급증…""생산라인 풀가동""","올여름 역대급 폭염이 예고된 가운데, 습한 날씨까지 이어지면서 에어컨 수요가 급증하고 있다. 25일 업계에 따르면 지난 19일부터 23일까지 삼성전자의 일반 에어컨 스탠드형·벽걸이형·무풍 에어컨 스탠드형·벽걸이형·창 ...",한국경제,https://v.daum.net/v/20250525125502791
2025.05.25,"역대급 폭염 예고되자 에어컨 판매량 급증…삼성·LG, 생산라인 '풀가동'",(서울=뉴스1) 박기호 기자 = 올해 역대급 폭염이 예고되자 에어컨 판매량이 급증하고 있는 것으로 나타났다. 특히 인공지능(AI) 기능 탑재 에어컨 판매 비중이 큰 폭으로 증가한 것으로 조사됐다. 삼성전자(00593 ...,뉴스1,https://v.daum.net/v/20250525120059962
2025.05.25,[부고] 전정훈(KIST 홍보전략실장)씨 부친상,"▲ 전옥주씨 별세, 전정진(전진렌트카 대표)·전정훈(KIST 홍보전략실장)·전정은씨 부친상, 심황윤(삼성전자 MX사업부 상무)씨 빙부상 = 24일, 고려대 안암병원장례식장(201호실), 발인 27일 오전 5시50분, ...",SBS Biz,https://v.daum.net/v/20250525113301369
2025.05.25,폭염 예고에 에어컨 수요 증가…삼성·LG 판매량 50% 안팎↑,"올여름 폭염이 예고된 가운데 평년 기온을 웃도는 덥고 습한 날씨가 일찍 찾아오면서, 에어컨 수요가 늘고 있습니다. 삼성전자 에어컨의 국내 일일 판매량은 지난 19~23일 기준 하루 평균 1만 대를 넘었습니다. 지난해 ...",KBS,https://v.daum.net/v/20250525111319899
2025.05.25,올여름 폭염 예고에 삼성·LG 에어컨 판매량 '쑥',삼성전자가 AI 기능으로 한층 강력해진 2025년 에어컨 전 라인업을 출시한다고 6일 밝혔다.(사진=삼성전자)[이데일리 김소연 기자] 올 여름 폭염과 습한 날씨가 이어질 것으로 예보된 가운데 삼성전자(005930)와 ...,이데일리,https://v.daum.net/v/20250525104820171
2025.05.25,삼성 가정용 에어컨 판매 일평균 1만대 넘어…작년보다 빨라,올여름 역대급 폭염이 예고되면서 삼성전자의 가정용 에어컨이 일 평균 1만대 판매를 돌파했다. 이는 작년보다 약 한 달 앞당겨진 기록이다. 25일 삼성전자에 따르면 삼성전자가 지난 19∼23일 자사 일반 에어컨 스탠드 ...,디지털타임스,https://v.daum.net/v/20250525103715933
2025.05.25,폭염 예고에…삼성 AI 에어컨 “일 평균 1만대 판매 돌파”,[헤럴드경제=정목희 기자] 올여름 역대급 폭염이 예고된 가운데 평년을 웃도는 덥고 습한 날씨가 이어지면서 에어컨 수요가 급증하고 있다. 인공지능(AI) 기능을 강화한 삼성전자의 가정용 에어컨은 지난해보다 한달 앞서 ...,헤럴드경제,https://v.daum.net/v/20250525103634921
2025.05.25,"LG전자, 美 리뷰드닷컴 선정 '가장 신뢰받는 가전 브랜드'",LG전자가 미국 최대 일간지 USA투데이의 리뷰 전문 매체 '리뷰드닷컴'으로부터 '2025년 가장 신뢰받는 가전 브랜드'로 선정됐다. 25일 업계에 따르면 리뷰드닷컴은 최근 LG전자를 올해 가장 신뢰할 수 있는 브랜 ...,아시아경제,https://v.daum.net/v/20250525102641716
2025.05.25,"폭염 다가오며 에어컨 구매 급증…삼성전자 ""일 평균 1만대 판매""",역대급 폭염이 예고된 여름이 다가오고 평년을 웃도는 덥고 습한 날씨가 최근 이어지며 에어컨 수요도 급증하고 있다. 인공지능(AI) 기능을 강화한 삼성전자의 가정용 에어컨은 지난해보다 한 달 앞서 일평균 1만대 판매를 ...,아시아경제,https://v.daum.net/v/20250525101915554
2025.05.25,"폭염 예고에 에어컨 수요 급증…삼성전자 ""일 평균 1만대 판매""(종합)",(서울=연합뉴스) 장하나 기자 = 올여름 역대급 폭염이 예고된 가운데 평년을 웃도는 덥고 습한 날씨가 이어지면서 에어컨 수요가 급증하고 있다. 인공지능(AI) 기능을 강화한 삼성전자의 가정용 에어컨은 작년보다 한달 ...,연합뉴스,https://v.daum.net/v/20250525100011175
2025.05.25,스타링크·원웹 내달 동시 상륙 가능성…통신 시장 지각변동 시동,▲ 원웹의 위성망을 활용한 한화시스템 '저궤도 위성통신 네트워크' 가상도 (사진=한화시스템 홈페이지 캡처) 일론 머스크의 스페이스X가 제공하는 저궤도 위성통신 스타링크가 국내 서비스를 시작하기 위한 최소한의 절차만 ...,SBS,https://v.daum.net/v/20250525095700099
2025.05.25,삼성전자 가정용 에어컨 일 평균 1만대 판매 돌파…지난해보다 빨라,[삼성전자 'AI 가전 트로이카' 캠페인에 참여한 '피겨여왕' 김연아 (삼성전자 제공=연합뉴스)] 올여름도 역대급 폭염이 예고된 가운데 삼성전자의 가정용 에어컨 판매량이 일 평균 1만대를 돌파했습니다. 지난해보다 약 ...,SBS Biz,https://v.daum.net/v/20250525094202803
2025.05.25,"12만명 직원에 자사주 '2900억 원어치' 준다는 '이 회사'···""매도 제한 기간 없어""",[서울경제] 삼성전자(005930)가 자사수 약 2900억 원어치를 직원들에게 지급한다. 올해 초 이뤄진 노사 합의에 따른 조처다. 삼성전자는 23일 이사회를 열고 보통주 5만6775주를 재직 중인 직원들에게 지급하 ...,서울경제,https://v.daum.net/v/20250525082535655
2025.05.25,[SKT 해킹사고 한달①] 피해 신고 없는데 '역대급 사고' 지적…왜?,[서울=뉴시스] 심지혜 기자 = SK텔레콤이 가입자 유심(USIM) 해킹 사고를 발표한 지 한 달이 흘렀다. 하지만 가입자 유심교체 등 사고 수습은 여전히 더디기만 하다. 공격자에 대한 수사도 진행 중이지만 누가 왜 ...,뉴시스,https://v.daum.net/v/20250525081013530
2025.05.25,"""내 집이 영화관""…삼성·LG, 홈프로젝터 시장 '뜬다'","[서울=뉴시스]이현주 기자 = TV 업계의 불황이 장기화하는 가운데 가전업계가 홈프로젝터 시장에 주목하고 있다. 홈프로젝터 시장은 코로나19 당시 높은 성장세를 보였으며 이후에도 집에서 넷플릭스, 유튜브 등 OTT로 ...",뉴시스,https://v.daum.net/v/20250525080012398
2025.05.25,"""1분에 7대 팔렸다""…역대급 폭염 예고에 '들썩'",[한국경제TV 이휘경 기자] 올여름 역대급 폭염이 예고되며 삼성전자의 가정용 에어컨이 일 평균 1만대 판매를 돌파한 것으로 나타났다. 25일 삼성전자에 따르면 삼성전자가 지난 19∼23일 자사 일반 에어컨 스탠드형· ...,한국경제TV,https://v.daum.net/v/20250525074929323
2025.05.25,폭염 예고에…삼성전자 가정용 에어컨 일 평균 1만대 판매 돌파,(서울=연합뉴스) 장하나 기자 = 올여름 역대급 폭염이 예고된 가운데 인공지능(AI) 기능을 강화한 삼성전자의 가정용 에어컨이 일 평균 1만대 판매를 돌파했다. 이는 작년보다 약 한 달 앞당겨진 기록이다. 25일 삼 ...,연합뉴스,https://v.daum.net/v/20250525070208720
2025.05.25,"세탁건조기·냉난방공조 새 시장 열리자…삼성·LG, 신경전 고조",(서울=뉴스1) 박기호 기자 = 삼성전자(005930)와 LG전자(066570)가 새로운 먹거리 발굴에 나서면서 곳곳에서 경쟁 전선을 형성하고 있다. 과거 이른바 '세탁기 파손' 사태와 같은 대형 충돌은 아니지만 일 ...,뉴스1,https://v.daum.net/v/20250525070027649
2025.05.25,"불황 돌파구…삼성·LG전자, 고성장 '글로벌 사우스' 공략 강화",(서울=연합뉴스) 김아람 기자 = 수요 침체 장기화에 직면한 가전업계가 불황을 타개할 돌파구로 신흥 시장인 '글로벌 사우스(Global South)' 공략에 힘쓰고 있다. 기존 주요 시장인 북미나 유럽뿐 아니라 상대 ...,연합뉴스,https://v.daum.net/v/20250525065506548
2025.05.25,"LG전자, 美 리뷰드닷컴 선정 '가장 신뢰받는 가전 브랜드'",(서울=연합뉴스) 장하나 기자 = LG전자가 미국 최대 일간지 USA투데이의 리뷰 전문 매체 '리뷰드닷컴'으로부터 '2025년 가장 신뢰받는 가전 브랜드'로 선정됐다. 25일 업계에 따르면 리뷰드닷컴은 최근 LG전자 ...,연합뉴스,https://v.daum.net/v/20250525065118516
2025.05.25,美·日 대학 샅샅이 훑는 TSMC…전 세계 반도체 두뇌 다 뺏기나,"[헤럴드경제=김현일 기자] 세계 1위 파운드리(반도체 위탁생산) 기업 대만 TSMC가 자국을 넘어 미국, 일본, 독일 등 세계 전역에 걸쳐 ‘반도체 인재 싹쓸이’에 사활을 걸었다. 세계 각 나라의 러브콜을 받고 공장 ...",헤럴드경제,https://v.daum.net/v/20250525063015250
2025.05.25,"한미반도체 인력 한달만에 복귀, SK하이닉스 갈등 '봉합'",곽동신 한미반도체 회장이 TC본더 앞에서 기념 촬영을 하고 있다. 한미반도체 제공 [파이낸셜뉴스] SK하이닉스 반도체 사업장에서 근무하던 한미반도체 인력들이 한달여만에 복귀를 확정했다. 이를 통해 SK하이닉스와의 갈 ...,파이낸셜뉴스,https://v.daum.net/v/20250525054312555
2025.05.25,"삼성 파운드리, 닌텐도 대계약에도 마냥 웃을 수 없는 이유","삼성전자 파운드리(반도체 위탁생산) 사업부가 잇달아 대형 고객사 유치에 성공하며 생산라인 가동률을 높이고 있다. 레거시 물량을 중심으로 수주를 이어가고 있지만, 경쟁사인 TSMC는 첨단 공정에서 독주를 이어가고 있어 ...",노컷뉴스,https://v.daum.net/v/20250525050306371
2025.05.24,나라살림 17년째 적자인데 ‘감세’ 공약 풍년 [공약검증],"[앵커] 대선 후보들의 공약을 검증하는 시간, 오늘(24일)은 '세금'입니다. 선거를 앞두고 어김없이 쏟아지는 것, 정치권의 감세 공약입니다. 세금 덜 내는 걸 마다할 사람 누가 있겠습니까만 세수가 빠듯한 상황에서 ...",KBS,https://v.daum.net/v/20250524213210636
2025.05.24,"6월 애플 25% 관세 언급한 트럼프…""삼성에도 부과""",【 앵커멘트 】 도널드 트럼프 미국 대통령이 다음 달부터 삼성 스마트폰에 25% 관세를 부과할 수 있다고 말했습니다. 미국에서 생산하지 않는 자국 기업 애플에 불만을 표시하다 삼성까지 걸고넘어진 건데요. 정예린 기자 ...,MBN,https://v.daum.net/v/20250524201244751
2025.05.24,삼성 스마트폰이 비싸졌다? 출하량 점유율과 매출 점유율의 비밀,"삼성전자가 새로운 전략을 택했다. 올 1분기 삼성전자의 스마트폰 평균판매단가가 전년 동기 대비 11% 상승했는데, 이는 삼성전자가 보급형 모델보다 플래그십 모델 판매에 집중했단 뜻이다. 출하량보다 매출을 우선시한단 ...",더스쿠프,https://v.daum.net/v/20250524162359606
2025.05.24,"AI폰 전쟁 격화…SK하이닉스, 세계 최고 낸드 꺼냈다","초슬림·초고속·저전력…SK하닉 '321단 시대' 본격 개막 SK하이닉스가 세계 최고층인 321단 1테라비트(Tb) 트리플레벨셀(TLC) 4D 낸드플래시를 모바일 저장장치 UFS 4.1에 처음 적용, 초고속·초슬림 시 ...",비즈워치,https://v.daum.net/v/20250524150004481
2025.05.24,"""AI, 선택이 아닌 생존 전략"" 지역기업도 '열공 모드'",대구경북 기업들이 인공지능(AI) 시대 경영환경 변화에 대응하는 방안을 모색하기 위해 머리를 맞댔다. 한국무역협회 대구경북기업협의회는 지난 23일 대구 그랜드호텔에서 신동형 알서포트 전략기획팀장을 초청해 'AI Tr ...,매일신문,https://v.daum.net/v/20250524133311352
2025.05.24,"""눈은 손보다 빠르다""...스마트폰 다음은 스마트안경",[앵커] 스마트폰 이후 IT 업계가 주목하는 차세대 기기는 바로 ‘스마트 안경’입니다. 글로벌 빅테크 기업들이 스마트 안경 출시 경쟁에 뛰어든 가운데 국내 기업들도 비중있는 역할을 맡아 기대를 모으고 있습니다. 이경 ...,연합뉴스TV,https://v.daum.net/v/20250524093628954
2025.05.24,"삼성전자도 콕 찝었다...트럼프, 스마트폰 관세 언급",도널드 트럼프 미국 대통령은 23일(현지시간) 애플과 삼성 등이 해외에서 생산해 미국으로 수입되는 모든 스마트폰에 대해 최소 25%의 관세를 부과할 방침이라고 밝혔다. 삼성전자도 여기에 포함된다. 트럼프 대통령은 이 ...,한경비즈니스,https://v.daum.net/v/20250524093003892
2025.05.24,"'25% 관세'…아이폰 때린 트럼프 ""삼성도 해당"" 미국 생산 압박",도널드 트럼프 미국 대통령이 23일(현지시간) 애플 아이폰뿐 아니라 삼성전자 갤럭시 등 해외에서 생산돼 미국으로 수입되는 모든 스마트폰에 최소 25% 관세를 부과할 방침이라고 밝혔다. 애플과 삼성전자 등 글로벌 스마 ...,머니투데이,https://v.daum.net/v/20250524092913884
2025.05.24,"트럼프, 애플 아이폰 美 생산 압박… “삼성도 관세 대상”",도널드 트럼프 미국 대통령이 스마트폰을 미국에서 생산하지 않을 경우 25% 관세를 부과하겠다는 방침을 23일(현지시각) 밝혔다. 트럼프 대통령은 스마트폰 관세 부과 방침을 언급하면서 삼성전자를 콕 집어 거론했다. 트 ...,조선비즈,https://v.daum.net/v/20250524092903882
2025.05.24,400만원 갖고 시작해 연 매출 7000억…이 기업의 성공 방정식은 [남돈남산],"‘실리콘투’. 우리나라 화장품 업계 종사자, 인수·합병(M&A) 전문가 사이에 요즘 가장 유명한 기업이다. 수출을 희망하는 화장품 판매 기업들이 앞다퉈 만나고 싶어 하는 곳이며, 지난해까지 사모펀드(PE) 등 투자자 ...",매일경제,https://v.daum.net/v/20250524092706861
2025.05.24,"젠슨 황 ""SK하이닉스 사랑해""…'HBM'에 사인 外[금주의 산업계 이슈]","[서울=뉴시스]이현주 기자 = 젠슨 황 ""SK하이닉스 사랑해""…'HBM'에 사인젠슨 황 엔비디아 최고경영자(CEO)가 20일 대만에서 열린 아시아 최대 IT 전시회 '컴퓨텍스 2025'에 마련된 SK하이닉스 부스를 ...",뉴시스,https://v.daum.net/v/20250524090038557
2025.05.24,"“애플페이 도입, 카드사 수익 개선보다 비용 부담 더 클 것”","[헤럴드경제=정호원 기자] 국내 카드사가 애플페이를 도입하더라도 수익 개선 효과는 미미할 것이라는 분석이 제기됐다. 삼성페이가 애플페이의 확산에 대응해 수수료를 부과할 경우, 휴대폰 간편결제 수수료에만 약 1000억 ...",헤럴드경제,https://v.daum.net/v/20250524080444985
2025.05.24,"""냉장고 문 열어줘""…임지연도 반한 삼성 AI 가전은",[이데일리 조민정 기자] 자연 속에서 힐링을 전하는 tvN 예능 ‘언니네 산지직송2’에서 배우 임지연이 반한 냉장고가 있다. 바로 삼성전자의 ‘비스포크 AI 하이브리드 키친핏 맥스’ 제품이다. 함께 장을 보고 온 배 ...,이데일리,https://v.daum.net/v/20250524070044395
2025.05.24,"""답은 TSMC""…젠슨 황의 찬사, TSMC 첨단 패키징 '독주'","[서울=뉴시스]이인준 기자 = ""선택은 TSMC뿐."" 젠슨 황 엔비디아 최고경영자(CEO)가 AI(인공지능) 반도체 기술의 '극치' 첨단 패키징 기술과 관련해 TSMC에 대한 무한 신뢰를 거듭 보냈다. 삼성전자, 인 ...",뉴시스,https://v.daum.net/v/20250524070043394
2025.05.24,"中 로청기, 한주 100억 매출에 ‘가제트 팔’까지…삼성·LG는 신제품 지연에 점유율 더 뺏길듯 [비즈360]","[헤럴드경제=김민지 기자] 중국 로봇청소기 업체들이 이달 온라인커머스의 연중 최대 행사에서 단기간에 100억원대의 매출을 기록한데 이어, 차별화된 신제품으로 국내 로봇청소기 시장 공략에 나섰다. 로보락 등 중국 업체 ...",헤럴드경제,https://v.daum.net/v/20250524070020357
2025.05.24,HBM 공급망 진입 본격화한 넥스틴…SK하이닉스서 연달아 수주[반도체 포커스],"반도체 검사 장비 전문기업 넥스틴이 고대역폭메모리(HBM) 시장 진입을 본격화했다. 기존 웨이퍼 결함 검사 장비 '이지스(AEGIS)' 중심의 수익 구조에서 벗어나, HBM 검사 장비 '크로키(KROKY)'등 수주 ...",한국경제,https://v.daum.net/v/20250524063302964
2025.05.24,[알아BIO] 삼바 분할 한다는데…CDMO·바이오시밀러 그게 뭐예요?,※ [문형민의 알아BIO]는 제약·바이오·의료 이슈를 취재해 쉽게 설명하는 연재 기사입니다. 축구나 야구와 같은 인기 스포츠에서 실력이 뛰어난 선수들이 한 팀에만 있을 때는 아무리 유능해도 포지션이 겹치거나 기회를 ...,연합뉴스TV,https://v.daum.net/v/20250524060114381
2025.05.24,"“애플만 문제 아냐”…트럼프, 삼성에도 스마트폰 美생산압박(종합)",[뉴욕=이데일리 김상윤 특파원] 도널드 트럼프 미국 대통령이 애플에 대해 경고한 25% 관세가 삼성전자 등 다른 스마트폰 제조업체에도 적용될 수 있다고 밝혔다. 이는 이들 기업이 제품 생산을 미국으로 이전하도록 압박 ...,이데일리,https://v.daum.net/v/20250524043032283
2025.05.24,반도체 연결하는 ‘데이터 고속도로’… 메모리 용량 10배까지 늘린다,컴퓨트익스프레스링크(ComputeExpress Link·CXL)가 인공지능(AI) 산업과 관련해 글로벌 메모리 반도체 기업들의 차기 ‘격전지’로 떠오르고 있다. AI 서버 급증에 힘입어 개화한 고대역폭메모리(HBM) ...,동아일보,https://v.daum.net/v/20250524014211947
2025.05.24,163g 초슬림 ‘갤럭시 S25 엣지’ 한국 정식 출시,삼성전자가 초슬림 스마트폰 ‘갤럭시 S25 엣지(사진)’를 23일 한국에 정식 출시했다. 얇고 가벼운 디자인에 고성능 카메라와 최신 인공지능(AI) 기능을 탑재한 이번 신제품은 사전 판매 기간에 1030세대 소비자로 ...,중앙SUNDAY,https://v.daum.net/v/20250524011119810
2025.05.24,"[기업] '두께 5.8mm' 초슬림 갤럭시 S25 엣지 출시...""10대∼30대 인기""","삼성전자가 내놓은 두께 5.8mm의 '초 슬림' 스마트폰, 갤럭시 S25 엣지가 어제(23일) 공식 출시됐습니다. 삼성전자는 지난 14일부터 20일까지 삼성닷컴에서 진행한 사전 판매에서 구매자 절반 이상이 10대∼3 ...",YTN,https://v.daum.net/v/20250524004025579
2025.05.23,"""동영상 보고 학습"" 후 집안일 척척 해내는 '옵티머스'…""역대 최대 제품""","【 앵커멘트 】 테슬라 CEO 일론 머스크가 인간형 로봇, 휴머노이드 영상을 공개했습니다. 일반 가정에서 이뤄지는 동작을 자연스럽게 수행하는데요. 놀라운 건 이 로봇이 동영상을 보고 스스로 동작을 학습했다는 건데, ...",MBN,https://v.daum.net/v/20250523195442452
2025.05.23,"삼성전자, 12만명 직원에 자사주 2900억원 준다…1인당 30주",(서울=뉴스1) 박주평 기자 = 삼성전자(005930)가 올해 초 이뤄진 노사 합의에 따라 자사주 약 2900억 원어치를 직원들에게 지급한다. 삼성전자는 23일 이사회를 열고 보통주 5만6775주를 직원들에게 지급하 ...,뉴스1,https://v.daum.net/v/20250523181446459
2025.05.23,"삼성은 M&A, SK는 리밸런싱…4대 그룹 사업전략 키워드는?","[앵커]  재계의 이런 사업재편 움직임은 그 어느 때보다 활발한 모습입니다.  이 내용 취재한 조슬기 기자와 좀 더 자세히 짚어보겠습니다.  조슬기 기자, 최근 9년 만에 조 단위 인수에 나섰던 삼성은 M&A에서 답 ...",SBS Biz,https://v.daum.net/v/20250523181032369
2025.05.23,"삼성전자, 전직원에 자사주 2900억원 푼다",[이데일리 김응열 기자] 삼성전자(005930)가 자사주 약 2900억원어치를 직원들에게 지급한다. 삼성전자 서초사옥. (사진=이데일리 DB)삼성전자는 12만3086명의 직원들에게 자사주 525만6775주를 지급한다 ...,이데일리,https://v.daum.net/v/20250523175947994
2025.05.23,"삼성전자, 직원 12만3086명에 26일 자사주 지급",[아이뉴스24 박지은 기자] 삼성전자는 23일 이사회를 열고 직원 대상 자기주식 지급일을 오는 26일로 정했다고 밝혔다. 처분 예정 주식은 보통주 525만6775주로 1주당 5만4700원이다. 처분 예정 금액은 약 ...,아이뉴스24,https://v.daum.net/v/20250523175736941
2025.05.23,"삼성전자, 자사주 3천억어치 직원 지급",삼성전자가 자사주 약 3천억원어치를 직원에게 지급한다. 올 초 이뤄진 노사 합의에 따른 조처다. 삼성전자는 23일 이사회를 열고 보통주 525만6775주를 재직 중인 직원에게 지급하기로 결의했다. 전날 종가(5만4 ...,한겨레,https://v.daum.net/v/20250523175506862
2025.05.23,"[비즈&] 대우건설 정원주 회장, 인니 프라보워 대통령 예방 外","경제계 소식을 알아보는 비즈&(앤) 시간입니다. 오늘(23일)은 어떤 소식이 있는지 살펴보겠습니다. ▶ 대우건설 정원주 회장, 인니 프라보워 대통령 예방 대우건설 정원주 회장이 인도네시아 대통령을 예방하고 사업 진출 ...",연합뉴스TV,https://v.daum.net/v/20250523173254199
2025.05.23,[삼성 바이오 개편]'잡음 최소화'…향후 시나리오는?,"삼성바이오로직스가 바이오시밀러 사업을 분할하는 과정에서 소액주주 피해를 최소할 수 있는 구조를 짠 것으로 분석된다. 그간 논란이 많았던 '물적분할'이 아닌 '인적분할'을 택했고, 비상장사인 삼성바이오에피스 기업공개( ...",비즈워치,https://v.daum.net/v/20250523172103859
2025.05.23,"삼성전자, 외국인·기관 팔고 개인이 샀다",이번 주(5월 19~23일) 2613.70으로 출발한 코스피는 외국인·기관 투자자가 1조2199억 원 어치를 매도하며 2592.09로 장을 마감했다. 개인이 1조1473억 원 어치를 사들여 큰 하락을 막았다. 외국인 ...,주간동아,https://v.daum.net/v/20250523170406297
2025.05.23,제습기 판매 느는데 HD인증은 LG·코웨이·위닉스·쿠쿠만,[아이뉴스24 박지은 기자] 눅눅한 날씨가 이어지며 제습기 수요가 늘고 있지만 '실내용 제습기 단체표준(HD) 인증'을 받은 곳은 LG전자·코웨이·위닉스·쿠쿠홈시스 4개 업체 뿐인 것으로 나타났다. 23일 한국공기청 ...,아이뉴스24,https://v.daum.net/v/20250523165516961
2025.05.23,"안경 쓰고 “시리야”…애플, 내년 말 스마트안경 출시 계획",아이폰 제조업체 애플이 내년 말 스마트안경을 출시할 계획이라고 블룸버그 통신이 5월 22일(현지 시각) 보도했다. 블룸버그는 업계 소식통을 인용해 “애플 엔지니어들이 메타의 스마트안경과 경쟁하기 위한 스마트안경 개발 ...,매경이코노미,https://v.daum.net/v/20250523164207532
2025.05.23,임단협 앞두고 통상임금 '동상이몽'…변호사가 알려주는 실무자 대응,"-김정범 법무법인(유한) 대륜 변호사 법률칼럼 매년 5~6월은 기업들이 임금단체협약(임단협)을 준비하는 시기다. 기존 임단협에서 정년 연장, 근로시간 단축, 조합활동 확대 등이 주요 쟁점이었던 것과 달리 올해는 통상 ...",머니투데이,https://v.daum.net/v/20250523164101492
2025.05.23,"""카드사, 삼성·애플에 수수료 연 1337억… 애플페이 이익 안 커""","애플페이 도입이 카드사 당기순이익에 긍정적인 영향이 없다는 주장이 나왔다. 삼성페이의 유료 전환, 단말기 설치 등으로 비용이 더 많이 증가할 수 있어서다. 애플페이 확대로 삼성페이마저 수수료를 부과하면 카드사는 연간 ...",머니투데이,https://v.daum.net/v/20250523162844093
2025.05.23,"[시황] 코스피, 미국 금융시장 불안 심리 못 이기고 보합권서 등락",코스피가 23일 2590대에서 약보합 마감했다. 지난 밤 미 국채 금리가 하락하면서 코스피는 장 초반 소폭 상승 출발했지만 미국 금융시장 불안 심리가 완전히 진정되지 못해 보합권에서 등락을 거듭했다. 한국거래소에 따 ...,데일리안,https://v.daum.net/v/20250523162709035
2025.05.23,[서울데이터랩]마감 직후 인기 검색 종목 20選,"두산에너빌리티(034020)가 5월 23일 장 마감 5분 만에 8.50%의 검색비율을 기록해 많은 투자자들의 관심을 받고 있다. 두산에너빌리티의 현재가는 40,800원으로 전 거래일 대비 6.67% 상승하며 마감했다 ...",서울신문,https://v.daum.net/v/20250523161901775
2025.05.23,"삼성전자, 5.8mm 두께·163g 무게 '갤럭시 S25 엣지' 국내 출시","삼성전자가 초슬림 스마트폰 갤럭시 S25 엣지를 23일부터 국내에 출시합니다. 갤럭시 S25 엣지는 14일부터 20일까지 진행한 국내 사전 판매에서 삼성닷컴의 1030세대 구매 비중이 절반 이상으로 집계되며, 젊은 ...",MBN,https://v.daum.net/v/20250523161639684
2025.05.23,"[단독] ‘금융거물’ 골드만삭스 차기 CEO, 이창용·이재용·김병주 만났다","이 기사는 2025년 5월 23일 15시 50분 조선비즈 머니무브(MM) 사이트에 표출됐습니다. 세계 2위 투자은행(IB) 골드만삭스의 사장 겸 최고운영책임자(COO)가 방한해 이창용 한국은행 총재, 이재용 삼성전자 ...",조선비즈,https://v.daum.net/v/20250523160031098
2025.05.23,삼성SDI 유증 흥행 성공...주주 배정 물량 '완판',삼성SDI가 최근 진행한 유상증자에서 주주 배정 물량이 완판되며 '흥행'에 성공했다. 23일 금융감독원 전자공시시스템에 따르면 삼성SDI는 우리사주조합과 구주주(신주인수권증서 보유자)를 대상으로 한 유상증자 청약률이 ...,데일리안,https://v.daum.net/v/20250523155428826
2025.05.23,"""카드수수료 적격비용 폐지하자""…페이사 수수료율 4배 높아",[이데일리 송주오 기자] 카드사의 가맹점 수수료율이 고정비 상승 등을 반영하지 못하는 만큼 적격비용 산출제도를 폐지하자는 주장이 제기됐다. 애플페이 등 페이서비스의 유료화로 카드사의 비용 부담은 커지고 있는데 수수료 ...,이데일리,https://v.daum.net/v/20250523154236444
2025.05.23,'삼성 신약' 주도하는 기술통… 김경아 에피스 사장,삼성바이오에피스가 김경아 사장의 진두지휘 하에 신약 개발에 속도를 낼 전망이다 . /사진=삼성바이오에피스삼성그룹 바이오 전략이 시밀러 중심에서 신약 중심으로 전환되는 가운데 그 중심에 김경아 삼성바이오에피스 대표이사 ...,머니S,https://v.daum.net/v/20250523152843997
2025.05.23,삼성SDI 유상증자 ‘흥행’ 성공…주주 배정 물량 ‘완판’,삼성SDI가 최근 진행한 유상증자에서 주주 배정 물량이 ‘완판’되며 흥행에 성공했다. 삼성SDI는 우리사주조합과 구주주(신주인수권증서 보유자)를 대상으로 한 유상증자 청약률이 101.96%를 기록했다고 23일 공시했 ...,경향신문,https://v.daum.net/v/20250523152346847
2025.05.23,"'시밀러 13년' 삼성바이오에피스, K신약 개발 '속도'",순수 지주회사 삼성에피스홀딩스가 오는 10월 출범을 앞둔 가운데 자회사로 편입될 삼성바이오에피스가 바이오시밀러 전문기업에서 항암제·유전자 치료제 등 고난도 신약 개발 본격화할 것으로 전망된다. 삼성에피스홀딩스·삼성바 ...,머니S,https://v.daum.net/v/20250523152327840
